student_id,pais,edad,genero,plan,escuela_principal,dispositivo_principal,objetivo_estudiante,nivel_educativo,experiencia_tech_anios,meses_suscrito,tipo_pago,dias_para_renovacion,intentos_pago_fallidos,fecha_registro,dias_en_gratuito_antes_pago,cursos_inscritos,tasa_completado,cursos_completados,certificados_obtenidos,rutas_inscritas,rutas_completadas,examenes_ruta_aprobados,interes_Prog,interes_DataSci,interes_Web,interes_Ingles,interes_Marketing,interes_Diseno,interes_Gestion,interes_SoftSkills,interes_Cloud,interes_Otros,dias_desde_ultimo_login,dias_desde_ultima_clase,sesiones_ultimo_mes,horas_vistas_total,horas_vistas_ultimo_mes,promedio_clases_semana,horas_semana_1,horas_semana_2,horas_semana_3,horas_semana_4,variacion_sesiones_vs_mes_anterior,racha_dias_maxima,racha_dias_actual,liveclasses_asistidas,hora_pico_uso,preguntas_en_foro,respuestas_en_foro,upvotes_recibidos,tutoriales_publicados,platzi_rank,nivel_rewards,tickets_soporte,dias_resolucion_promedio,nps_score,churn
PLZ-00923,Ecuador,26,Masculino,Expert,Escuela de Gestion y Liderazgo,Desktop,Conseguir empleo tech,Universitario en curso,1,4,Anual,159.0,0,2023-07-16,56,12,0.43,5,4,3,1,1,0.41,0.26,0.17,0.27,0.19,0.1,0.06,0.08,0.52,0.39,19,19,14,75,14,3.5,3.5,3.2,1.8,3.3,3.2,1,0,3,17,4,5,7,0,1038,Estandar,1,2.4,4.0,0
PLZ-00924,Chile,16,Masculino,Expert,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Universitario en curso,2,26,Anual,94.0,0,2022-12-14,7,2,0.68,1,0,2,1,0,0.11,0.29,0.27,0.07,0.11,0.1,0.29,0.69,0.2,0.37,12,18,5,10,10,2.5,3.7,2.0,3.4,3.5,3.8,0,0,2,18,4,4,8,0,1395,Pro,1,3.3,10.0,1
PLZ-00925,Colombia,28,Masculino,Gratuito,Escuela de Ingles,Tablet,Emprender startup,Universitario completo,3,5,Sin_suscripcion,-1.0,0,2023-07-18,35,1,0.01,0,0,1,0,0,0.13,0.28,0.08,0.25,0.55,0.22,0.09,0.06,0.48,0.69,1,3,2,3,3,0.8,0.5,0.6,0.6,1.0,-2.2,1,1,0,12,4,4,8,0,234,Estandar,1,1.6,,1
PLZ-00926,México,26,Masculino,Expert,Escuela de Gestion y Liderazgo,Desktop,Freelance / proyectos propios,Universitario completo,0,24,Anual,300.0,0,2022-09-19,6,9,0.36,3,2,1,0,0,0.12,0.09,0.14,0.04,0.09,0.38,0.3,0.21,0.69,0.45,12,23,13,57,23,5.8,4.7,5.0,3.5,4.5,6.3,22,0,2,13,3,2,4,0,504,Estandar,1,2.8,10.0,0
PLZ-00927,México,27,Masculino,Expert,Escuela de Soft Skills,Desktop,Conseguir empleo tech,Posgrado,5,6,Anual,164.0,0,2023-12-11,62,7,0.38,2,1,3,1,1,0.16,0.33,0.18,0.16,0.09,0.13,0.38,0.09,0.02,0.13,40,41,3,41,0,0.0,0.0,0.0,0.0,0.0,-12.0,0,0,0,20,2,4,7,0,948,Estandar,1,5.2,9.0,1
PLZ-00928,Colombia,23,No especifica,Expert Family,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario completo,3,48,Anual,296.0,0,2022-10-16,54,19,0.16,3,2,0,0,0,0.19,0.34,0.21,0.06,0.36,0.35,0.16,0.38,0.09,0.31,2,8,19,117,26,6.5,6.2,9.4,7.6,7.1,1.0,0,0,2,18,3,7,11,0,1548,Pro,1,4.1,7.0,0
PLZ-00929,Argentina,45,Femenino,Gratuito,Escuela de Cloud Computing,Desktop,Conseguir empleo tech,Universitario completo,7,2,Sin_suscripcion,-1.0,0,2024-04-28,12,1,0.02,0,0,2,0,0,0.22,0.08,0.77,0.32,0.21,0.44,0.28,0.28,0.02,0.43,26,29,1,4,4,1.0,1.0,1.3,1.0,0.6,3.9,2,0,0,17,5,2,2,0,110,Estandar,3,2.3,8.0,0
PLZ-00930,México,35,Femenino,Expert,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Posgrado,3,5,Anual,255.0,0,2023-01-31,20,8,0.45,3,2,0,0,0,0.52,0.16,0.2,0.59,0.16,0.11,0.01,0.2,0.17,0.22,30,42,1,41,0,0.0,0.0,0.0,0.0,0.0,-5.5,27,0,0,18,3,4,4,0,247,Estandar,2,6.2,,0
PLZ-00931,México,19,Femenino,Basic,Escuela de Ingles,Desktop,Freelance / proyectos propios,Universitario completo,3,1,Mensual,7.0,0,2022-10-14,1,3,0.23,0,0,4,0,0,0.22,0.4,0.25,0.41,0.41,0.17,0.52,0.18,0.41,0.18,1,5,9,12,12,3.0,3.3,3.9,3.4,1.7,-0.3,25,5,3,19,3,6,17,0,88,Estandar,0,0.0,4.0,0
PLZ-00932,Chile,28,Masculino,Basic,Escuela de Marketing Digital,Desktop,Freelance / proyectos propios,Universitario completo,3,4,Mensual,15.0,0,2024-09-21,4,4,0.27,1,0,4,1,0,0.26,0.59,0.05,0.36,0.21,0.08,0.16,0.25,0.16,0.18,52,52,1,21,0,0.0,0.0,0.0,0.0,0.0,-6.1,9,0,0,19,4,8,20,1,687,Estandar,0,0.0,6.0,1
PLZ-00933,Costa Rica,23,Femenino,Expert,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Universitario completo,1,16,Anual,38.0,0,2023-06-30,18,10,0.65,6,4,2,1,1,0.27,0.24,0.16,0.21,0.53,0.07,0.45,0.18,0.32,0.46,7,14,12,71,2,0.5,0.3,0.7,0.5,0.7,5.0,20,0,2,19,1,2,7,0,1319,Pro,2,5.9,8.0,0
PLZ-00934,Colombia,20,Femenino,Expert,Escuela de Programacion y Software,Mobile,Aprender por curiosidad,Posgrado,5,1,Anual,182.0,0,2022-02-01,1,12,0.35,4,3,2,0,0,0.22,0.03,0.24,0.04,0.18,0.09,0.31,0.5,0.32,0.42,10,12,8,61,26,6.5,5.3,7.8,4.2,4.6,1.8,4,0,4,1,2,7,18,0,166,Estandar,2,4.7,8.0,0
PLZ-00935,México,18,Masculino,Gratuito,Escuela de Gestion y Liderazgo,Desktop,Freelance / proyectos propios,Secundaria,3,1,Sin_suscripcion,-1.0,0,2023-07-06,127,1,0.01,0,0,1,0,0,0.29,0.54,0.18,0.09,0.15,0.18,0.15,0.17,0.25,0.25,11,17,4,3,3,0.8,0.9,0.9,0.7,0.7,0.6,7,0,0,16,0,5,4,0,39,Estandar,3,1.9,10.0,0
PLZ-00936,México,29,Femenino,Expert Family,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario completo,7,48,Anual,25.0,0,2024-11-20,4,20,0.42,8,6,3,1,1,0.18,0.07,0.01,0.06,0.01,0.37,0.29,0.05,0.13,0.35,9,15,27,154,7,1.8,2.2,2.5,2.4,1.9,1.9,1,0,2,12,2,7,16,0,1720,Pro,1,1.5,7.0,0
PLZ-00937,México,22,Masculino,Expert,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario completo,5,5,Anual,333.0,0,2024-10-02,9,12,0.06,0,0,1,0,0,0.01,0.35,0.38,0.38,0.31,0.17,0.07,0.14,0.08,0.25,5,14,9,30,7,1.8,2.0,2.2,1.8,2.4,-0.7,10,0,5,22,1,5,12,0,174,Estandar,0,0.0,9.0,0
PLZ-00938,España,32,Femenino,Expert,Escuela de Diseno Grafico,Desktop,Freelance / proyectos propios,Universitario completo,3,4,Anual,142.0,0,2022-10-25,41,6,0.35,2,1,2,0,0,0.15,0.23,0.13,0.16,0.31,0.48,0.28,0.28,0.09,0.35,22,23,7,48,23,5.8,6.6,8.3,3.5,5.9,-1.0,8,0,3,21,2,4,2,3,368,Estandar,2,4.8,,1
PLZ-00939,México,32,No especifica,Expert,Escuela de Soft Skills,Desktop,Ascender en trabajo actual,Universitario completo,0,30,Cuotas x4,124.0,0,2024-04-22,1,6,0.27,1,0,2,0,0,0.08,0.34,0.12,0.36,0.58,0.5,0.35,0.06,0.08,0.19,14,15,11,23,4,1.0,1.4,0.7,1.2,0.8,1.6,12,0,1,20,2,5,18,1,1064,Estandar,2,3.7,10.0,0
PLZ-00940,Colombia,35,Masculino,Basic,Escuela de Ingles,Desktop,Conseguir empleo tech,Universitario completo,7,1,Mensual,7.0,0,2023-12-01,123,6,0.16,0,0,2,0,0,0.17,0.34,0.5,0.5,0.21,0.47,0.27,0.4,0.25,0.19,8,15,4,16,3,0.8,0.8,0.9,1.0,0.5,-1.3,10,0,5,0,3,4,8,0,66,Estandar,0,0.0,4.0,0
PLZ-00941,México,21,Femenino,Expert,Escuela de Programacion y Software,Mobile,Conseguir empleo tech,Universitario en curso,1,35,Anual,291.0,0,2023-02-19,9,10,0.34,3,2,1,0,0,0.14,0.02,0.1,0.44,0.08,0.21,0.56,0.43,0.22,0.24,3,16,10,57,14,3.5,3.0,2.9,4.5,3.7,2.5,0,0,6,20,2,3,6,0,1074,Estandar,0,0.0,4.0,0
PLZ-00942,Colombia,29,Masculino,Basic,Escuela de Programacion y Software,Mobile,Aprender por curiosidad,Universitario completo,10,6,Mensual,14.0,0,2024-11-24,11,4,0.13,0,0,1,0,0,0.42,0.19,0.11,0.06,0.1,0.48,0.03,0.16,0.47,0.2,22,31,7,17,8,2.0,2.4,2.7,2.5,2.3,-0.2,0,0,6,15,2,4,2,0,190,Estandar,0,0.0,1.0,1
PLZ-00943,Argentina,30,Femenino,Expert Duo,Escuela de Marketing Digital,Desktop,Conseguir empleo tech,Tecnico,2,8,Anual,175.0,0,2022-01-27,8,8,0.29,2,1,2,0,0,0.13,0.22,0.31,0.02,0.03,0.38,0.23,0.24,0.19,0.06,0,7,12,53,26,6.5,4.7,5.8,6.7,6.1,-2.9,17,0,2,6,2,6,21,0,184,Estandar,0,0.0,4.0,1
PLZ-00944,Chile,24,Masculino,Gratuito,Escuela de Desarrollo Web,Desktop,Conseguir empleo tech,Universitario en curso,0,1,Sin_suscripcion,-1.0,0,2023-10-07,120,2,0.0,0,0,3,0,0,0.27,0.4,0.4,0.32,0.13,0.42,0.09,0.11,0.18,0.58,63,63,1,9,0,0.0,0.0,0.0,0.0,0.0,-1.0,0,0,0,8,3,4,14,0,61,Estandar,1,2.5,,1
PLZ-00945,México,22,Masculino,Basic,Escuela de Marketing Digital,Mobile,Aprender por curiosidad,Universitario completo,7,1,Mensual,1.0,0,2025-01-03,0,2,0.41,0,0,2,0,0,0.24,0.14,0.01,0.33,0.09,0.22,0.14,0.31,0.37,0.48,50,55,0,6,1,0.2,0.0,0.0,0.0,0.0,-5.5,61,0,0,15,3,4,13,0,57,Estandar,0,0.0,4.0,1
PLZ-00946,México,36,Masculino,Expert,Escuela de Gestion y Liderazgo,Mobile,Freelance / proyectos propios,Tecnico,5,6,Anual,345.0,0,2024-08-04,2,8,0.34,2,1,3,1,1,0.06,0.27,0.1,0.04,0.25,0.27,0.17,0.41,0.02,0.24,7,20,7,33,2,0.5,0.3,0.5,0.5,0.4,6.0,22,0,4,17,4,6,5,0,1022,Estandar,1,6.7,9.0,1
PLZ-00947,México,28,Femenino,Basic,Escuela de Desarrollo Web,Desktop,Freelance / proyectos propios,Tecnico,5,4,Mensual,29.0,1,2024-01-13,3,5,0.4,2,1,2,0,0,0.14,0.08,0.24,0.02,0.42,0.32,0.16,0.18,0.3,0.14,0,5,6,26,8,2.0,1.9,1.1,2.5,2.7,-0.3,1,1,1,8,2,3,11,0,238,Estandar,3,3.9,7.0,0
PLZ-00948,Ecuador,30,Masculino,Basic,Escuela de Programacion y Software,Desktop,Ascender en trabajo actual,Universitario completo,0,2,Mensual,29.0,1,2023-08-27,32,3,0.34,1,0,2,0,0,0.33,0.23,0.09,0.04,0.03,0.54,0.24,0.13,0.14,0.32,70,77,0,11,0,0.0,0.0,0.0,0.0,0.0,-5.2,42,0,0,23,1,5,17,2,220,Estandar,0,0.0,4.0,1
PLZ-00949,Venezuela,22,Femenino,Expert,Escuela de Cloud Computing,Desktop,Ascender en trabajo actual,Secundaria,7,17,Anual,122.0,3,2024-07-24,11,6,0.2,1,0,4,0,0,0.48,0.21,0.31,0.16,0.18,0.42,0.09,0.73,0.28,0.13,9,21,10,18,5,1.2,1.1,1.4,0.8,1.4,-2.8,5,0,3,16,4,4,4,0,714,Estandar,1,4.3,8.0,0
PLZ-00950,Argentina,19,Masculino,Expert Duo,Escuela de Desarrollo Web,Mobile,Freelance / proyectos propios,Tecnico,3,19,Anual,223.0,1,2022-12-12,17,12,0.54,6,5,1,0,0,0.32,0.38,0.48,0.09,0.32,0.06,0.13,0.12,0.3,0.34,22,35,15,63,21,5.2,6.4,4.1,3.7,7.1,-2.5,11,0,4,6,2,3,2,0,682,Estandar,2,6.5,2.0,0
PLZ-00951,Argentina,23,No especifica,Expert,Escuela de Ingles,Tablet,Cambiar de carrera,Universitario completo,2,11,Anual,230.0,3,2022-07-15,89,4,0.39,1,0,1,0,0,0.02,0.17,0.04,0.01,0.23,0.22,0.15,0.05,0.29,0.15,67,71,1,22,1,0.2,0.0,0.0,0.0,0.0,-3.7,3,0,0,6,0,5,10,2,582,Estandar,1,1.2,8.0,0
PLZ-00952,Argentina,26,Femenino,Basic,Escuela de Cloud Computing,Desktop,Conseguir empleo tech,Universitario completo,7,13,Mensual,22.0,1,2022-07-29,6,4,0.06,0,0,4,0,0,0.03,0.07,0.11,0.47,0.13,0.32,0.04,0.13,0.11,0.3,25,35,5,8,8,2.0,1.4,2.6,1.9,2.0,6.9,34,0,1,16,0,7,4,1,255,Estandar,2,4.8,7.0,1
PLZ-00953,México,20,Masculino,Gratuito,Escuela de Cloud Computing,Desktop,Conseguir empleo tech,Universitario en curso,3,2,Sin_suscripcion,-1.0,0,2024-08-31,15,2,0.11,0,0,1,0,0,0.09,0.15,0.1,0.1,0.29,0.22,0.35,0.18,0.29,0.25,14,26,1,9,6,1.5,0.9,1.6,2.1,1.1,-1.4,5,0,0,10,0,4,15,0,104,Estandar,1,4.2,10.0,0
PLZ-00954,España,26,Masculino,Basic,Escuela de Ingles,Desktop,Conseguir empleo tech,Universitario en curso,0,9,Mensual,1.0,0,2023-06-12,17,6,0.17,1,0,0,0,0,0.15,0.34,0.53,0.15,0.32,0.27,0.57,0.09,0.16,0.17,24,28,10,31,7,1.8,1.9,1.0,2.1,1.3,-2.8,2,0,0,11,1,2,2,0,144,Estandar,0,0.0,9.0,1
PLZ-00955,Colombia,16,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Freelance / proyectos propios,Posgrado,2,3,Anual,267.0,0,2023-09-21,5,7,0.58,4,3,0,0,0,0.14,0.28,0.31,0.51,0.01,0.47,0.05,0.14,0.3,0.13,50,53,2,67,1,0.2,0.0,0.0,0.0,0.0,-10.0,15,0,0,11,3,3,9,0,245,Estandar,1,1.2,10.0,0
PLZ-00956,Colombia,20,Femenino,Expert,Escuela de Recursos Humanos,Desktop,Ascender en trabajo actual,Secundaria,3,16,Anual,16.0,0,2023-02-08,4,10,0.39,3,2,0,0,0,0.04,0.3,0.3,0.13,0.02,0.38,0.11,0.58,0.32,0.11,1,5,7,55,9,2.2,2.5,3.0,3.3,1.9,-1.8,17,4,9,12,2,4,5,0,456,Estandar,1,2.8,8.0,0
PLZ-00957,Colombia,31,Femenino,Gratuito,Escuela de Marketing Digital,Tablet,Conseguir empleo tech,Universitario completo,7,1,Sin_suscripcion,-1.0,0,2022-07-09,130,4,0.33,1,0,1,0,0,0.57,0.14,0.36,0.24,0.07,0.13,0.12,0.34,0.1,0.43,23,24,6,13,13,3.2,2.2,4.8,1.8,4.0,1.5,7,0,0,13,4,9,32,0,114,Estandar,1,2.0,9.0,0
PLZ-00958,México,30,Masculino,Gratuito,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Universitario completo,1,5,Sin_suscripcion,-1.0,0,2022-04-17,9,5,0.38,1,0,1,0,0,0.18,0.24,0.08,0.05,0.28,0.28,0.09,0.58,0.21,0.14,17,28,1,25,17,4.2,4.2,6.3,5.9,4.6,4.4,17,0,0,12,3,7,5,0,131,Estandar,1,1.3,10.0,0
PLZ-00959,México,24,Masculino,Basic,Escuela de Desarrollo Web,Mobile,Conseguir empleo tech,Universitario completo,5,2,Mensual,11.0,2,2023-10-30,8,1,0.22,0,0,2,0,0,0.17,0.26,0.21,0.04,0.14,0.08,0.38,0.18,0.23,0.13,6,17,10,1,1,0.2,0.2,0.1,0.3,0.3,0.7,5,0,3,8,4,1,2,0,63,Estandar,0,0.0,9.0,1
PLZ-00960,Perú,20,No especifica,Basic,Escuela de Desarrollo Web,Desktop,Ascender en trabajo actual,Posgrado,5,1,Mensual,6.0,0,2023-03-20,62,3,0.41,1,0,1,0,0,0.05,0.08,0.24,0.28,0.36,0.18,0.14,0.12,0.59,0.03,15,22,6,16,10,2.5,2.7,2.0,1.3,2.3,4.9,48,0,0,21,1,4,8,1,136,Estandar,2,6.5,7.0,1
PLZ-00961,México,20,Masculino,Basic,Escuela de Videojuegos,Mobile,Cambiar de carrera,Universitario en curso,0,1,Mensual,25.0,0,2023-06-12,13,1,0.11,0,0,1,0,0,0.17,0.22,0.07,0.08,0.05,0.67,0.17,0.07,0.28,0.09,0,12,8,3,3,0.8,0.6,0.5,1.0,1.0,2.5,8,5,1,12,3,4,8,0,51,Estandar,0,0.0,8.0,1
PLZ-00962,Argentina,24,Masculino,Expert,Escuela de Desarrollo Web,Desktop,Freelance / proyectos propios,Universitario en curso,0,3,Anual,302.0,0,2024-11-18,81,11,0.34,3,2,2,0,0,0.41,0.56,0.39,0.48,0.24,0.2,0.26,0.48,0.48,0.11,5,7,9,63,8,2.0,1.9,1.6,1.2,2.7,2.1,13,0,8,19,4,4,3,0,172,Estandar,1,6.1,,1
PLZ-00963,México,30,Masculino,Basic,Escuela de Gestion y Liderazgo,Desktop,Conseguir empleo tech,Universitario completo,3,1,Mensual,23.0,0,2023-12-13,20,3,0.4,1,0,5,2,1,0.09,0.4,0.22,0.13,0.01,0.22,0.33,0.44,0.44,0.35,5,14,12,22,22,5.5,5.7,6.9,4.0,7.9,1.9,10,0,2,13,2,3,1,0,1269,Estandar,0,0.0,10.0,1
PLZ-00964,Colombia,32,Femenino,Expert,Escuela de Soft Skills,Tablet,Conseguir empleo tech,Posgrado,5,8,Anual,23.0,0,2023-10-26,38,8,0.54,4,3,1,0,0,0.05,0.25,0.1,0.14,0.4,0.21,0.15,0.14,0.13,0.12,19,31,12,52,3,0.8,0.4,0.4,0.6,0.7,-5.1,8,0,3,12,0,4,2,0,403,Estandar,3,5.2,4.0,0
PLZ-00965,México,24,Femenino,Expert,Escuela de Gestion y Liderazgo,Desktop,Conseguir empleo tech,Posgrado,3,29,Cuotas x4,314.0,2,2024-03-19,56,9,0.2,1,0,0,0,0,0.34,0.29,0.11,0.29,0.11,0.48,0.47,0.04,0.11,0.15,1,2,8,29,15,3.8,2.0,2.7,4.1,4.7,4.8,0,0,3,21,0,2,5,0,348,Estandar,0,0.0,10.0,0
PLZ-00966,México,20,Masculino,Gratuito,Escuela de Diseno Grafico,Mobile,Freelance / proyectos propios,Universitario completo,5,1,Sin_suscripcion,-1.0,0,2022-03-04,75,1,0.27,0,0,2,0,0,0.34,0.23,0.33,0.09,0.33,0.08,0.15,0.33,0.03,0.06,35,36,1,2,1,0.2,0.0,0.0,0.0,0.0,-5.6,13,0,0,9,1,4,4,0,32,Estandar,0,0.0,10.0,0
PLZ-00967,Perú,28,Masculino,Expert,Escuela de Soft Skills,Mobile,Ascender en trabajo actual,Universitario completo,3,4,Anual,224.0,0,2023-05-09,56,11,0.24,2,1,2,0,0,0.26,0.09,0.21,0.14,0.29,0.12,0.18,0.17,0.08,0.23,5,7,6,38,14,3.5,2.7,4.4,4.9,2.4,-4.7,84,0,4,16,4,5,9,2,294,Estandar,0,0.0,10.0,0
PLZ-00968,México,22,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Desktop,Cambiar de carrera,Tecnico,3,24,Anual,39.0,0,2022-09-27,14,12,0.47,5,4,1,0,0,0.31,0.24,0.01,0.48,0.41,0.1,0.2,0.1,0.1,0.37,21,33,8,86,14,3.5,3.3,4.9,3.9,4.5,-1.9,17,0,3,14,2,6,16,0,1090,Estandar,1,2.3,9.0,0
PLZ-00969,Colombia,23,Masculino,Basic,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Universitario en curso,0,1,Mensual,13.0,0,2025-04-10,13,3,0.3,0,0,1,0,0,0.47,0.1,0.26,0.05,0.05,0.14,0.1,0.53,0.09,0.13,2,12,6,11,11,2.8,2.5,2.0,3.0,2.1,4.1,19,0,1,17,3,6,17,0,88,Estandar,2,3.9,4.0,0
PLZ-00970,Colombia,34,Masculino,Expert,Escuela de Soft Skills,Mobile,Ascender en trabajo actual,Secundaria,0,42,Anual,2.0,0,2025-02-26,47,10,0.45,4,3,2,0,0,0.19,0.21,0.15,0.06,0.34,0.1,0.12,0.27,0.18,0.03,15,25,9,82,8,2.0,1.1,2.8,2.4,1.3,5.0,3,0,4,5,2,6,15,0,844,Estandar,1,5.7,6.0,1
PLZ-00971,Argentina,31,No especifica,Gratuito,Escuela de Desarrollo Web,Tablet,Aprender por curiosidad,Tecnico,5,1,Sin_suscripcion,-1.0,0,2024-06-04,11,4,0.2,0,0,1,0,0,0.45,0.22,0.23,0.29,0.05,0.11,0.07,0.33,0.7,0.41,14,26,1,13,13,3.2,4.2,4.7,2.1,2.0,1.0,11,0,0,17,2,1,3,0,60,Estandar,0,0.0,9.0,0
PLZ-00972,Bolivia,27,Masculino,Expert Duo,Escuela de Programacion y Software,Mobile,Freelance / proyectos propios,Universitario completo,5,10,Cuotas x4,165.0,3,2022-12-19,37,18,0.27,4,3,5,1,1,0.06,0.01,0.38,0.03,0.09,0.07,0.2,0.59,0.1,0.04,1,3,17,101,4,1.0,1.4,1.1,0.8,1.1,7.4,31,8,4,12,3,6,9,0,1156,Estandar,0,0.0,8.0,0
PLZ-00973,Perú,19,Masculino,Expert,Escuela de Programacion y Software,Desktop,Conseguir empleo tech,Posgrado,2,1,Anual,300.0,0,2023-10-02,2,8,0.51,4,3,0,0,0,0.26,0.26,0.3,0.5,0.13,0.21,0.24,0.22,0.1,0.74,5,9,9,52,18,4.5,2.8,3.4,4.4,3.8,-2.8,8,0,3,11,5,3,2,0,181,Estandar,0,0.0,5.0,0
PLZ-00974,México,28,Femenino,Expert,Escuela de Programacion y Software,Mobile,Ascender en trabajo actual,Universitario completo,3,48,Anual,127.0,0,2023-10-13,30,10,0.52,5,4,0,0,0,0.01,0.24,0.17,0.28,0.51,0.3,0.06,0.24,0.12,0.31,6,16,12,51,18,4.5,3.7,6.5,5.4,4.1,2.3,5,0,2,4,1,10,22,0,1953,Pro,0,0.0,5.0,0
PLZ-00975,México,33,Masculino,Expert Duo,Escuela de Diseno Grafico,Mobile,Ascender en trabajo actual,Universitario completo,3,39,Anual,319.0,3,2022-05-28,85,21,0.14,2,1,4,0,0,0.2,0.49,0.2,0.17,0.19,0.26,0.17,0.25,0.17,0.06,2,4,4,44,13,3.2,3.4,4.7,2.8,3.6,1.0,5,0,2,17,2,12,19,0,1209,Pro,0,0.0,4.0,0
PLZ-00976,México,24,Femenino,Expert,Escuela de Marketing Digital,Mobile,Ascender en trabajo actual,Tecnico,0,22,Anual,75.0,0,2024-01-31,18,10,0.32,3,2,1,0,0,0.05,0.19,0.42,0.12,0.15,0.52,0.2,0.11,0.5,0.01,9,11,12,52,6,1.5,1.0,1.1,2.2,1.4,-3.3,30,0,5,11,5,6,19,0,496,Estandar,0,0.0,9.0,0
PLZ-00977,Argentina,35,Masculino,Expert,Escuela de Data Science e Inteligencia Artificial,Mobile,Conseguir empleo tech,Universitario completo,3,2,Cuotas x4,309.0,0,2025-01-07,16,4,0.55,2,1,1,0,0,0.18,0.05,0.1,0.4,0.34,0.18,0.21,0.13,0.39,0.04,0,5,10,35,8,2.0,2.9,1.9,1.6,2.1,-2.1,2,2,3,3,4,5,15,0,179,Estandar,2,5.4,8.0,0
PLZ-00978,México,34,Masculino,Expert,Escuela de Soft Skills,Desktop,Conseguir empleo tech,Universitario completo,2,45,Anual,76.0,0,2023-02-09,23,10,0.69,6,5,0,0,0,0.16,0.2,0.27,0.34,0.52,0.14,0.36,0.19,0.07,0.12,46,55,2,100,0,0.0,0.0,0.0,0.0,0.0,-9.9,44,0,0,20,7,5,12,0,1963,Pro,4,3.5,10.0,0
PLZ-00979,Colombia,36,No especifica,Basic,Escuela de Data Science e Inteligencia Artificial,Desktop,Conseguir empleo tech,Universitario completo,3,10,Mensual,2.0,0,2025-01-15,38,4,0.15,0,0,1,0,0,0.37,0.25,0.1,0.24,0.33,0.02,0.04,0.26,0.34,0.09,16,17,5,4,4,1.0,0.9,0.6,0.8,0.7,-1.3,2,0,4,12,4,6,13,0,277,Estandar,0,0.0,10.0,0
PLZ-00980,Argentina,28,Femenino,Expert,Escuela de Gestion y Liderazgo,Mobile,Conseguir empleo tech,Universitario en curso,3,7,Anual,275.0,0,2024-04-20,13,7,0.45,3,2,2,0,0,0.21,0.11,0.08,0.39,0.09,0.22,0.21,0.51,0.19,0.13,0,10,11,39,13,3.2,4.7,2.3,4.3,2.8,0.7,8,2,6,0,4,5,11,0,262,Estandar,0,0.0,9.0,1
PLZ-00981,México,30,Masculino,Gratuito,Escuela de Desarrollo Web,Tablet,Emprender startup,Universitario completo,5,2,Sin_suscripcion,-1.0,0,2023-02-08,102,2,0.28,0,0,0,0,0,0.16,0.3,0.17,0.3,0.05,0.18,0.22,0.38,0.27,0.0,62,66,0,8,0,0.0,0.0,0.0,0.0,0.0,-5.5,11,0,0,17,4,7,12,0,108,Estandar,1,4.4,8.0,1
PLZ-00982,Perú,35,Femenino,Gratuito,Escuela de Diseno Grafico,Desktop,Freelance / proyectos propios,Universitario en curso,1,9,Sin_suscripcion,-1.0,0,2022-04-27,63,3,0.01,0,0,2,0,0,0.07,0.61,0.14,0.25,0.27,0.14,0.05,0.34,0.31,0.27,5,18,2,4,4,1.0,0.5,1.3,0.5,1.1,2.5,7,0,0,21,3,1,2,0,122,Estandar,0,0.0,9.0,0
PLZ-00983,México,29,Femenino,Expert,Escuela de Data Science e Inteligencia Artificial,Tablet,Freelance / proyectos propios,Universitario completo,1,6,Anual,55.0,1,2023-05-17,16,14,0.28,3,2,2,0,0,0.51,0.71,0.33,0.06,0.04,0.09,0.19,0.23,0.13,0.19,11,24,11,79,25,6.2,7.3,6.8,9.3,4.5,-4.4,1,0,1,21,3,5,3,0,322,Estandar,2,3.8,10.0,1
PLZ-00984,México,23,Masculino,Gratuito,Escuela de Data Science e Inteligencia Artificial,Tablet,Freelance / proyectos propios,Tecnico,2,1,Sin_suscripcion,-1.0,0,2024-01-18,1,1,0.01,0,0,2,0,0,0.26,0.25,0.09,0.37,0.2,0.05,0.01,0.13,0.29,0.12,53,57,0,3,1,0.2,0.0,0.0,0.0,0.0,-12.4,34,0,0,16,3,1,1,0,46,Estandar,3,5.7,9.0,0
PLZ-00985,Perú,24,Masculino,Gratuito,Escuela de Soft Skills,Mobile,Freelance / proyectos propios,Universitario en curso,5,4,Sin_suscripcion,-1.0,0,2022-06-23,1,3,0.01,0,0,1,0,0,0.18,0.28,0.28,0.01,0.18,0.1,0.16,0.25,0.07,0.11,13,19,2,11,11,2.8,2.2,2.8,2.9,3.1,2.5,5,0,0,15,5,9,26,0,174,Estandar,0,0.0,8.0,1
